ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation
"419020","Real estate brokers & sales agents",2018,"2018","true","true",77364.99722745853,3096.606199733833,6183,"real-estate-brokers-sales-agents"
"419031","Sales engineers",2018,"2018","true","true",127453.57993293092,12784.38285532115,398,"sales-engineers"
"419041","Telemarketers",2018,"2018","true","true",26479.056953868316,4129.773344806556,438,"telemarketers"
"419091","Doortodoor sales workers, news & street vendors, & related workers",2018,"2018","true","true",30598.034270629552,3788.265346622374,794,"doortodoor-sales-workers-news-street-vendors-related-workers"
"419099","Other Sales Workers",2018,"2018","true","true",60842.16868850272,3271.635399897123,2807,"other-sales-workers"
"431011","Firstline supervisors of office & administrative support workers",2018,"2018","true","true",59883.5407439351,1124.1258270705248,13152,"firstline-supervisors-of-office-administrative-support-workers"
"432011","Switchboard operators, including answering service",2018,"2018","true","true",31618.16897862467,7682.742499200518,214,"switchboard-operators-including-answering-service"
"432021","Telephone operators",2018,"2018","true","true",30891.195564754584,5214.9275800007945,289,"telephone-operators"
"432099","Communications equipment operators, all other",2018,"2018","true","true",41482.160449599214,5752.991575595302,224,"communications-equipment-operators-all-other"
"433011","Bill & account collectors",2018,"2018","true","true",37618.2363939221,1652.9150211916697,1299,"bill-account-collectors"
"433021","Billing & posting clerks",2018,"2018","true","true",37278.18586362177,869.5175773207878,4892,"billing-posting-clerks"
"433031","Bookkeeping, accounting, & auditing clerks",2018,"2018","true","true",39773.313234374094,781.5950886788522,12425,"bookkeeping-accounting-auditing-clerks"
"433051","Payroll & timekeeping clerks",2018,"2018","true","true",44729.96141089663,2152.8122245625327,1617,"payroll-timekeeping-clerks"
"433061","Procurement clerks",2018,"2018","true","true",65118.93567204571,5366.32459493365,524,"procurement-clerks"
"433071","Tellers",2018,"2018","true","true",25192.0009524979,834.9518342933801,2935,"tellers"
"4330XX","Other financial clerks",2018,"2018","true","true",86087.00129475053,5686.361270582819,1675,"other-financial-clerks"
"434031","Court, municipal, & license clerks",2018,"2018","true","true",42024.01962150561,2365.072444560124,745,"court-municipal-license-clerks"
"434041","Credit authorizers, checkers, & clerks",2018,"2018","true","true",58387.598792486584,7030.0581325020285,402,"credit-authorizers-checkers-clerks"
"434051","Customer service representatives",2018,"2018","true","true",33331.76681878113,478.272327450229,27925,"customer-service-representatives"
"434061","Eligibility interviewers, government programs",2018,"2018","true","true",45901.80888419971,2653.4376232115087,740,"eligibility-interviewers-government-programs"
"434071","File clerks",2018,"2018","true","true",30730.399807036145,1388.6608188074654,2015,"file-clerks"
"434081","Hotel, motel, & resort desk clerks",2018,"2018","true","true",22664.02101211671,1102.248483014174,1342,"hotel-motel-resort-desk-clerks"
"434111","Interviewers, except eligibility & loan",2018,"2018","true","true",30561.157448503473,1686.8566134110395,1181,"interviewers-except-eligibility-loan"
"434121","Library assistants, clerical",2018,"2018","true","true",17365.42257475925,1220.00135993614,1102,"library-assistants-clerical"
"434131","Loan interviewers & clerks",2018,"2018","true","true",51211.4684073941,2825.1908951568,1165,"loan-interviewers-clerks"
"434141","New accounts clerks",2018,"2018","true","true",51016.61493781173,7329.784885858352,154,"new-accounts-clerks"
"434161","Human resources assistants, except payroll & timekeeping",2018,"2018","true","true",44522.60114028897,5172.932948956177,532,"human-resources-assistants-except-payroll-timekeeping"
"434171","Receptionists & information clerks",2018,"2018","true","true",24400.856322983287,465.94715459388095,11145,"receptionists-information-clerks"
"434181","Reservation & transportation ticket agents & travel clerks",2018,"2018","true","true",44217.0430926364,2933.227009514615,1230,"reservation-transportation-ticket-agents-travel-clerks"
"434XXX","Correspondence clerks & order clerks",2018,"2018","true","true",34497.7120816933,2252.3542636649127,1177,"correspondence-clerks-order-clerks"
"434YYY","Other information and records clerks",2018,"2018","true","true",37695.66828723276,2059.807512546798,1346,"other-information-and-records-clerks"
"435011","Cargo & freight agents",2018,"2018","true","true",45702.764430488154,6648.951113617186,171,"cargo-freight-agents"
"435021","Couriers & messengers",2018,"2018","true","true",35089.69753651181,1709.5288723380515,2107,"couriers-messengers"
"435031","Public safety telecommunicators",2018,"2018","true","true",43160.813674539204,2097.139295427493,914,"public-safety-telecommunicators"
"435032","Dispatchers, except police, fire, and ambulance",2018,"2018","true","true",41392.131157632364,1728.22055664685,1722,"dispatchers-except-police-fire-and-ambulance"
"435041","Meter readers, utilities",2018,"2018","true","true",42971.63759723423,4183.503575329065,242,"meter-readers-utilities"
"435051","Postal service clerks",2018,"2018","true","true",50926.50032367357,2257.518233913258,1179,"postal-service-clerks"
"435052","Postal service mail carriers",2018,"2018","true","true",50058.60062415271,1109.7537424727077,3402,"postal-service-mail-carriers"
"435053","Postal service mail sorters, processors, & processing machine operators",2018,"2018","true","true",47296.6100215088,2357.037675009789,580,"postal-service-mail-sorters-processors-processing-machine-operators"
"435061","Production, planning, & expediting clerks",2018,"2018","true","true",52629.49436787665,1579.912959396881,3558,"production-planning-expediting-clerks"
"435071","Shipping, receiving, & traffic clerks",2018,"2018","true","true",32616.29728048507,758.4476276872916,5509,"shipping-receiving-traffic-clerks"
"435111","Weighers, measurers, checkers, & samplers, recordkeeping",2018,"2018","true","true",40558.66518202538,2442.4747308860965,885,"weighers-measurers-checkers-samplers-recordkeeping"
"436011","Executive secretaries and executive administrative assistants",2018,"2018","true","true",60415.048202096965,2162.2063008880336,1993,"executive-secretaries-and-executive-administrative-assistants"
"436012","Legal secretaries and administrative assistants",2018,"2018","true","true",48238.09041505116,2934.6781656446187,639,"legal-secretaries-and-administrative-assistants"
"436013","Medical secretaries and administrative assistants",2018,"2018","true","true",35899.29760543114,2734.1132999506394,535,"medical-secretaries-and-administrative-assistants"
"436014","Secretaries and administrative assistants, except legal, medical, and executive",2018,"2018","true","true",35329.779759714314,449.19119102500747,28176,"secretaries-and-administrative-assistants-except-legal-medical-and-executive"
"439021","Data entry keyers",2018,"2018","true","true",31618.082862462245,1255.163825902085,3057,"data-entry-keyers"
"439022","Word processors & typists",2018,"2018","true","true",32397.953740430185,1498.95974988043,3059,"word-processors-typists"
"439041","Insurance claims & policy processing clerks",2018,"2018","true","true",45445.61747781637,2093.2562466023155,2042,"insurance-claims-policy-processing-clerks"
"439051","Mail clerks & mail machine operators, except postal service",2018,"2018","true","true",26660.790553310268,1633.2599900964865,621,"mail-clerks-mail-machine-operators-except-postal-service"
"439061","Office clerks, general",2018,"2018","true","true",32051.940185348056,585.5513556597318,14550,"office-clerks-general"
"439071","Office machine operators, except computer",2018,"2018","true","true",27778.45800211045,2909.838852160974,292,"office-machine-operators-except-computer"
"439081","Proofreaders & copy markers",2018,"2018","true","true",34455.01042028482,6341.94624403196,94,"proofreaders-copy-markers"
"439111","Statistical assistants",2018,"2018","true","true",52905.85619519141,4933.093953288433,321,"statistical-assistants"
"439XXX","Miscellaneous office & administrative support workers, including desktop publishers",2018,"2018","true","true",42180.05802507205,1092.0381151760826,4979,"miscellaneous-office-administrative-support-workers-including-desktop-publishers"
"451011","Firstline supervisors of farming, fishing, & forestry workers",2018,"2018","true","true",46986.63321092832,3602.6941025271094,762,"firstline-supervisors-of-farming-fishing-forestry-workers"
"452011","Agricultural inspectors",2018,"2018","true","true",41532.654710368995,5380.871025368587,153,"agricultural-inspectors"
"452041","Graders & sorters, agricultural products",2018,"2018","true","true",25155.190174268384,3753.3225193070457,433,"graders-sorters-agricultural-products"
"4520XX","Miscellaneous agricultural workers, including animal breeders",2018,"2018","true","true",24818.069014411933,667.7060040030478,7490,"miscellaneous-agricultural-workers-including-animal-breeders"
"453031","Fishing and hunting workers",2018,"2018","true","true",39146.99965801944,5849.202748783298,218,"fishing-and-hunting-workers"
"454011","Forest & conservation workers",2018,"2018","true","true",36326.377015109814,4307.906696050474,172,"forest-conservation-workers"
"454020","Logging workers",2018,"2018","true","true",33378.9186351706,3397.409656832023,445,"logging-workers"
"471011","Firstline supervisors of construction trades & extraction workers",2018,"2018","true","true",68938.37458336446,1534.946871401854,7683,"firstline-supervisors-of-construction-trades-extraction-workers"
"472011","Boilermakers",2018,"2018","true","true",65738.57308565866,8139.039145592589,109,"boilermakers"
"472031","Carpenters",2018,"2018","true","true",40573.16476012474,763.3538045542379,8118,"carpenters"
"472040","Carpet, floor, & tile installers & finishers",2018,"2018","true","true",37059.522605276,2263.8116147070677,771,"carpet-floor-tile-installers-finishers"
"472050","Cement masons, concrete finishers, & terrazzo workers",2018,"2018","true","true",41699.3245832102,2548.840607501141,476,"cement-masons-concrete-finishers-terrazzo-workers"
"472061","Construction laborers",2018,"2018","true","true",36459.21176246714,570.0764372989009,13008,"construction-laborers"
"472070","Construction equipment operators",2018,"2018","true","true",51153.75829804054,1204.779264427923,3646,"construction-equipment-operators"
"472080","Drywall installers, ceiling tile installers, & tapers",2018,"2018","true","true",35878.42751355773,1778.0981047251767,853,"drywall-installers-ceiling-tile-installers-tapers"
"472111","Electricians",2018,"2018","true","true",56807.89106060664,1075.116287862443,7416,"electricians"
"472121","Glaziers",2018,"2018","true","true",41632.17224997701,3166.9495337483568,301,"glaziers"
"472130","Insulation workers",2018,"2018","true","true",42605.529873234875,2830.1379616418335,307,"insulation-workers"
"472140","Painters & paperhangers",2018,"2018","true","true",33810.60565906941,980.5845160870749,3345,"painters-paperhangers"
"472151","Pipelayers",2018,"2018","true","true",49088.96403682899,4387.398219576398,402,"pipelayers"
"472152","Plumbers, pipefitters, and steamfitters",2018,"2018","true","true",52125.82686304427,1320.6562446792575,4422,"plumbers-pipefitters-and-steamfitters"
"472161","Plasterers & stucco masons",2018,"2018","true","true",32447.239388511684,3228.08330299267,173,"plasterers-stucco-masons"
