age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
32, Private,175856,College,10, Married, Sales, Husband, White, Male,0,0,40, United-States,poor
40, Private,193494,College,9, Married, Handlers-cleaners, Husband, White, Male,0,0,46, United-States,poor
41, Private,104334,College,10, Married, Sales, Husband, White, Male,0,0,50, United-States,rich
47,Government,197332,University,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,poor
21, Private,205844,College,10, Never-married, Sales, Own-child, Black, Female,0,0,25, United-States,poor
45,Government,206459,University,14, Married, Adm-clerical, Husband, White, Male,0,0,35, United-States,poor
33, Private,202822,School,4, Never-married, Other-service, Unmarried, Black, Female,0,0,14, Trinadad&Tobago,poor
68, Without-pay,174695,College,10, Married, Farming-fishing, Unmarried, White, Female,0,0,25, United-States,poor
44, Private,183342,School,15, Married, Exec-managerial, Husband, White, Male,0,0,55, United-States,rich
49, Private,105614,School,6, Married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,poor
45, Private,329603,University,16, Married, Prof-specialty, Husband, White, Male,0,0,40, Poland,rich
41, Private,77373,College,10, Married, Transport-moving, Husband, White, Male,0,1848,65, United-States,rich
29, Private,207473,School,4, Married, Transport-moving, Husband, White, Male,0,0,40, Mexico,poor
19, Private,311974,College,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,25, Mexico,poor
56, Private,175127,School,6, Married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,poor
55,Self-employed,111625,College,9, Married, Craft-repair, Husband, White, Male,0,0,60, United-States,poor
29, Private,48895,College,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,poor
21, Private,27049,College,9, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,25, United-States,poor
52, Private,94988,School,3, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States,poor
22, Private,218343,College,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,poor
20, Private,227626,College,9, Married, Adm-clerical, Husband, White, Male,0,0,60, United-States,poor
31, Private,272856,College,9, Never-married, Craft-repair, Own-child, Black, Male,0,0,50, England,poor
39, Private,30916,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
55, Private,276229,College,10, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States,poor
35, Private,289106,College,12, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States,poor
45, Private,192776,University,13, Married, Craft-repair, Husband, White, Male,7298,0,55, United-States,rich
61, Private,147280,University,14, Married, Exec-managerial, Husband, White, Male,0,0,60, United-States,rich
18, Private,187770,College,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,poor
51,Government,213296,University,13, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,poor
37,Self-employed,107410,College,9, Married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,poor
32, Private,86808,College,10, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States,poor
48, Private,149210,College,9, Divorced, Craft-repair, Unmarried, Black, Male,0,0,45, United-States,poor
62, Private,123411,School,4, Married, Transport-moving, Husband, White, Male,0,0,53, United-States,poor
28, Private,487347,College,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,poor
19, Private,283945,School,6, Never-married, Handlers-cleaners, Other-relative, White, Male,0,1602,45, United-States,poor
20, Private,375698,College,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,poor
41, Private,271753,University,13, Married, Farming-fishing, Husband, White, Male,0,0,40, United-States,poor
29, Private,251854,University,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,poor
47, Private,264052,University,13, Married, Exec-managerial, Husband, White, Male,15024,0,50, United-States,rich
43,Government,28451,University,13, Married, Prof-specialty, Husband, White, Male,0,0,37, United-States,rich
20, Private,282604,College,10, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,20, United-States,poor
29, Private,185908,University,13, Married, Exec-managerial, Husband, Black, Male,0,0,55, United-States,rich
51,Government,198186,University,13, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,poor
40, Private,242521,College,11, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,rich
26, Private,337940,School,3, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Mexico,poor
30, Private,212064,University,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,poor
36, Private,129263,College,9, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States,poor
68,Government,144761,College,9, Widowed, Protective-serv, Not-in-family, White, Male,0,1668,20, United-States,poor
42, Private,109912,College,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,rich
41, Private,113324,College,9, Married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,poor
43, Private,187795,University,13, Married, Exec-managerial, Husband, White, Male,0,0,45, United-States,rich
20, Private,173724,College,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States,poor
43, Private,185129,University,13, Divorced, Tech-support, Own-child, White, Male,0,0,40, United-States,poor
53, Private,73134,College,9, Married, Sales, Husband, White, Male,15024,0,60, United-States,rich
45, Private,236040,College,10, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,rich
39, Private,74194,College,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States,poor
31,Government,102130,University,14, Married, Prof-specialty, Husband, White, Male,0,0,45, United-States,poor
23, Private,140915,College,10, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,25, Philippines,poor
38,Government,34364,University,14, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,poor
37,Self-employed,258037,College,9, Married, Transport-moving, Husband, White, Male,0,0,45, Cuba,rich
18, Private,391585,College,9, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States,poor
41,Self-employed,233130,College,9, Married, Exec-managerial, Husband, White, Male,0,0,45, Mexico,poor
30, Private,101345,University,13, Married, Sales, Wife, White, Female,3103,0,55, United-States,rich
26, Private,248612,University,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States,poor
37, Private,212465,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
25, Private,198587,College,10, Never-married, Tech-support, Not-in-family, Black, Female,2174,0,50, United-States,poor
33, Private,405913,College,10, Married, Prof-specialty, Husband, White, Male,0,0,40, Peru,rich
37, Private,588003,University,13, Married, Exec-managerial, Husband, White, Male,15024,0,40, United-States,rich
31, Private,46807,University,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,poor
27, Private,210498,College,10, Married, Exec-managerial, Husband, White, Male,0,0,80, United-States,poor
35, Private,206951,University,14, Married, Sales, Husband, White, Male,0,0,40, United-States,rich
28,Self-employed,237466,College,10, Married, Adm-clerical, Wife, White, Female,0,0,30, United-States,rich
59, Private,279636,College,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Guatemala,poor
42, Private,29320,University,13, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,poor
50, Private,271262,College,9, Married, Transport-moving, Husband, White, Male,0,0,40, United-States,rich
32, Private,76773,College,10, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,poor
27, Private,109004,College,9, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States,poor
43, Private,226902,University,13, Divorced, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States,poor
46, Private,176552,School,7, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States,rich
41, Private,182303,College,10, Married, Sales, Husband, White, Male,0,0,50, United-States,rich
59,Government,296253,University,14, Divorced, Prof-specialty, Unmarried, White, Female,8614,0,60, United-States,rich
20, Private,218215,College,10, Never-married, Sales, Own-child, White, Female,0,0,30, United-States,poor
46,Self-employed,51271,College,9, Married, Farming-fishing, Husband, White, Male,4386,0,70, United-States,poor
45, Private,96100,School,4, Married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,poor
29,Government,82393,College,9, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,1590,45, United-States,poor
23, Private,248978,School,7, Married, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico,poor
46, Private,254367,College,9, Never-married, Transport-moving, Not-in-family, White, Male,0,1590,48, United-States,poor
58, Private,94429,College,10, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,rich
38, Private,87282,College,11, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States,poor
29, Private,119793,College,10, Never-married, Sales, Other-relative, White, Male,0,0,50, United-States,poor
26,Government,197764,University,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,poor
42, Private,306982,University,13, Married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,rich
61, Private,80896,College,9, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,45, United-States,rich
31, Private,197886,College,10, Married, Sales, Husband, White, Male,15024,0,45, United-States,rich
43, Private,355728,College,9, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,poor
47, Private,121124,University,13, Married, Craft-repair, Husband, White, Male,15024,0,50, United-States,rich
51,Government,193720,College,9, Married, Craft-repair, Husband, White, Male,0,0,56, United-States,rich
23, Private,347292,College,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,poor
24, Private,34506,College,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,poor
38, Private,63509,College,11, Married, Craft-repair, Husband, White, Male,0,0,50, United-States,poor
48, Private,148254,College,9, Married, Handlers-cleaners, Wife, White, Female,0,0,16, United-States,rich
33, Private,190511,College,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States,poor
18, Private,20057,School,4, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, Philippines,poor
52, Private,206862,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
46, Private,189498,University,13, Married, Prof-specialty, Husband, White, Male,0,1848,45, United-States,rich
28, Private,166320,College,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,poor
37, Private,289886,College,10, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,30, Vietnam,poor
45,Government,54190,University,14, Married, Prof-specialty, Husband, White, Male,0,0,50, United-States,rich
17, Private,147069,School,6, Never-married, Sales, Own-child, White, Female,0,0,16, United-States,poor
56, Private,282023,University,14, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,rich
38,Self-employed,379485,College,12, Divorced, Exec-managerial, Unmarried, White, Male,0,0,45, United-States,poor
81, Private,129338,School,4, Married, Transport-moving, Husband, White, Male,0,0,10, United-States,poor
22, Private,99829,College,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States,poor
43,Government,182254,College,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,poor
31, Private,109428,College,12, Married, Adm-clerical, Wife, White, Female,0,1740,40, United-States,poor
42,Self-employed,351161,University,13, Married, Prof-specialty, Husband, White, Male,0,1887,40, United-States,rich
50, Private,132716,College,9, Married, Transport-moving, Husband, White, Male,0,0,40, United-States,rich
31, Private,242984,College,10, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,poor
35, Private,101509,College,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,poor
36, Private,119957,University,13, Divorced, Other-service, Unmarried, Black, Female,0,0,35, United-States,poor
33, Private,69727,School,4, Married, Farming-fishing, Husband, White, Male,0,0,40, Mexico,poor
36, Private,204590,University,13, Divorced, Prof-specialty, Unmarried, Black, Female,0,213,40, United-States,poor
50, Private,182907,College,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,poor
55, Private,206487,College,10, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,rich
29, Private,168015,College,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,poor
24, Private,149396,College,10, Never-married, Other-service, Other-relative, Black, Female,0,0,30, Haiti,poor
39,Government,184964,College,10, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,rich
34, Private,398988,University,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,poor
29, Private,128777,School,4, Divorced, Craft-repair, Unmarried, White, Female,0,0,55, United-States,poor
60, Private,252413,College,10, Married, Craft-repair, Husband, Other, Male,0,0,32, United-States,rich
33, Private,181372,University,14, Married, Exec-managerial, Wife, White, Female,0,0,50, United-States,rich
58, Private,216851,School,5, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, El-Salvador,poor
27, Private,106935,College,10, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,poor
46,Government,363875,College,10, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,poor
63, Private,287277,College,9, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,poor
38,Self-employed,172342,College,10, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,poor
23, Private,308498,College,10, Never-married, Craft-repair, Own-child, White, Male,0,0,15, United-States,poor
29, Private,122127,University,13, Never-married, Prof-specialty, Not-in-family, White, Female,8614,0,40, United-States,rich
31, Private,106437,School,15, Married, Prof-specialty, Wife, White, Female,0,0,60, United-States,rich
49,Self-employed,306289,College,9, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,rich
45,Self-employed,201699,University,16, Married, Prof-specialty, Husband, White, Male,0,0,60, United-States,rich
42, Private,282062,School,5, Married, Transport-moving, Husband, White, Male,0,0,40, United-States,poor
48, Private,235108,College,9, Married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,poor
33, Private,339482,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
24, Private,181820,College,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,poor
49,Self-employed,99335,College,10, Married, Sales, Husband, White, Male,0,0,50, United-States,poor
40, Private,367533,College,10, Married, Machine-op-inspct, Husband, White, Male,2580,0,40, United-States,poor
57, Private,64960,College,11, Married, Prof-specialty, Husband, White, Male,0,1902,45, United-States,poor
50, Private,269095,College,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,poor
46, Private,58683,University,13, Married, Exec-managerial, Husband, White, Male,15024,0,55, United-States,rich
35,Self-employed,89508,College,10, Married, Exec-managerial, Husband, White, Male,3908,0,60, United-States,poor
19, Private,100999,College,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,poor
18, Private,34125,School,6, Never-married, Other-service, Own-child, White, Female,0,0,28, United-States,poor
20, Private,115057,College,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,poor
42, Private,139126,College,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,poor
46, Private,104632,College,9, Married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia,rich
40,Government,178866,College,9, Married, Adm-clerical, Wife, White, Female,0,0,20, United-States,rich
54, Private,139850,University,14, Married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States,rich
28, Private,61435,College,9, Married, Craft-repair, Husband, White, Male,0,0,45, United-States,poor
38, Private,309230,College,10, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,rich
28, Private,45613,College,10, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, United-States,poor
22, Private,272615,School,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,poor
31, Private,54318,University,13, Married, Exec-managerial, Husband, White, Male,0,0,50, United-States,rich
27, Private,165519,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
45, Private,48495,University,13, Married, Prof-specialty, Husband, White, Male,0,0,42, United-States,rich
38, Private,143123,University,13, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,rich
67,Self-employed,431426,College,12, Married, Exec-managerial, Wife, White, Female,20051,0,4, United-States,rich
75, Private,256474,University,14, Never-married, Protective-serv, Not-in-family, White, Male,0,0,16, United-States,poor
41, Private,191451,University,14, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,60, United-States,rich
37, Private,99146,University,13, Married, Sales, Husband, White, Male,0,0,60, United-States,rich
47, Private,235986,College,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,50, Cuba,poor
34,Government,429897,University,13, Married, Prof-specialty, Husband, White, Male,0,0,45, Mexico,rich
25, Private,189897,College,9, Married, Craft-repair, Own-child, White, Male,0,0,40, United-States,poor
52, Private,145155,College,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,poor
27,Government,192257,College,9, Never-married, Protective-serv, Own-child, White, Male,2174,0,40, United-States,poor
35, Private,194960,College,9, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,40, Puerto-Rico,poor
44,Government,357814,School,8, Married, Other-service, Other-relative, White, Female,0,0,35, Mexico,poor
27,Government,137629,College,9, Married, Exec-managerial, Husband, White, Male,0,0,80, United-States,rich
42, Private,156526,College,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,33, United-States,poor
26, Private,189238,School,5, Never-married, Other-service, Own-child, White, Female,0,0,38, El-Salvador,poor
23, Private,202989,College,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Canada,poor
28, Private,25684,College,9, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States,poor
38,Self-employed,192939,College,9, Married, Craft-repair, Husband, White, Male,0,0,50, United-States,poor
28, Private,138692,College,10, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States,poor
29, Private,222249,College,9, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,poor
56,Self-employed,201318,School,5, Married, Exec-managerial, Other-relative, White, Male,3411,0,50, Columbia,poor
30, Private,56004,College,10, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States,poor
48, Private,182313,College,10, Married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,poor
38, Private,277248,University,14, Married, Exec-managerial, Husband, White, Male,0,0,60, Cuba,rich
24, Private,125031,College,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States,poor
47,Government,216414,University,16, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,rich
29, Private,356133,College,10, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States,poor
45, Private,185397,College,12, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,poor
24, Private,308285,College,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,poor
40, Private,56651,College,9, Married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,poor
28,Government,154863,School,5, Married, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago,rich
46,Government,44706,University,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, United-States,rich
32, Private,248754,College,10, Married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,poor
20, Private,104981,College,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,poor
23, Private,315065,College,10, Never-married, Other-service, Unmarried, White, Male,0,0,35, Mexico,poor
46, Private,188325,College,9, Married, Other-service, Husband, White, Male,0,0,40, United-States,poor
21, Private,221661,College,9, Never-married, Sales, Own-child, White, Female,0,0,35, United-States,poor
59, Private,81973,University,14, Married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,rich
31, Private,169122,College,10, Married, Prof-specialty, Husband, White, Male,0,0,50, United-States,poor
48, Private,216734,College,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,poor
34, Private,98101,School,4, Married, Transport-moving, Husband, White, Male,0,0,40, United-States,poor
19, Private,292511,College,10, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States,poor
20, Private,122971,College,10, Never-married, Sales, Own-child, White, Male,0,0,35, United-States,poor
29, Private,124953,University,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States,poor
54, Private,123011,College,10, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,rich
36, Private,76417,College,9, Married, Craft-repair, Husband, White, Male,0,0,52, United-States,poor
43, Private,351576,University,13, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,rich
46,Government,33794,University,13, Married, Tech-support, Husband, White, Male,3103,0,40, United-States,rich
33, Private,79923,University,14, Married, Prof-specialty, Husband, White, Male,0,0,45, United-States,rich
33, Private,117983,School,6, Divorced, Other-service, Unmarried, White, Female,0,0,45, United-States,poor
36, Private,186110,College,10, Married, Transport-moving, Husband, White, Male,0,0,40, United-States,poor
37, Private,187589,College,9, Married, Handlers-cleaners, Husband, White, Male,5178,0,40, United-States,rich
45,Self-employed,162923,College,9, Married, Craft-repair, Husband, White, Male,0,0,60, United-States,poor
25, Private,288519,University,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,poor
28, Private,33798,College,11, Married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,poor
26, Private,195734,College,9, Never-married, Adm-clerical, Own-child, White, Female,2354,0,40, United-States,poor
23, Private,214120,College,9, Never-married, Priv-house-serv, Own-child, White, Male,0,0,40, United-States,poor
24, Private,113515,College,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,poor
58,Self-employed,261230,College,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,poor
36, Private,98515,College,11, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,poor
46, Private,187715,College,10, Married, Sales, Husband, White, Male,0,0,50, United-States,poor
32, Private,123964,College,10, Married, Sales, Husband, White, Male,4386,0,50, United-States,poor
26, Private,68991,College,9, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States,poor
52, Private,292110,School,3, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States,poor
19, Private,198320,College,9, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States,poor
33, Private,709798,University,13, Married, Prof-specialty, Husband, White, Male,0,0,60, United-States,rich
60, Private,372838,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
39, Private,160402,College,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,38, United-States,poor
45, Private,98475,University,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,poor
37,Government,97136,College,10, Married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,poor
29, Private,136985,College,12, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,poor
53, Private,187356,College,10, Married, Craft-repair, Husband, White, Male,0,0,66, United-States,poor
46,Government,107231,College,10, Married, Exec-managerial, Husband, White, Male,0,1740,40, United-States,poor
20, Private,305874,College,10, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,poor
39, Private,290922,University,14, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,poor
48, Private,248254,College,10, Married, Prof-specialty, Wife, White, Female,7298,0,40, United-States,rich
38, Private,160808,College,9, Married, Craft-repair, Husband, Black, Male,4386,0,48, United-States,poor
36, Private,247321,College,9, Married, Craft-repair, Husband, White, Male,0,0,45, United-States,poor
53, Private,247651,School,4, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,56, United-States,poor
29, Private,214702,College,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1974,35, United-States,poor
64, Private,75577,School,4, Married, Adm-clerical, Husband, White, Male,2580,0,50, United-States,poor
34, Private,561334,College,10, Married, Exec-managerial, Husband, White, Male,0,0,50, United-States,rich
41,Government,401134,University,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,poor
34, Private,258170,College,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,38, United-States,poor
22, Private,300871,College,10, Married, Tech-support, Husband, White, Male,0,0,40, United-States,poor
43, Private,136721,School,8, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
36, Private,109133,College,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,poor
47, Private,186534,College,9, Married, Sales, Husband, White, Male,0,0,55, United-States,rich
33, Private,241885,College,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,poor
27, Private,97165,College,10, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States,poor
33, Private,212918,College,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,70, United-States,poor
24, Private,211585,College,9, Married, Transport-moving, Own-child, White, Female,0,0,40, United-States,poor
47,Government,178309,College,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,poor
48,Self-employed,481987,School,6, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,poor
28, Private,215211,College,9, Married, Sales, Husband, White, Male,0,0,50, United-States,poor
33,Government,194901,University,13, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,rich
44, Private,340885,University,13, Married, Machine-op-inspct, Husband, White, Male,0,1977,40, United-States,rich
33,Government,190290,College,11, Never-married, Protective-serv, Not-in-family, White, Male,0,0,56, United-States,poor
26, Private,188569,College,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States,poor
22, Private,162282,College,11, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,poor
34, Private,287315,College,10, Married, Exec-managerial, Husband, White, Male,0,0,55, United-States,rich
31,Self-employed,304212,College,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States,poor
38,Government,256864,College,11, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,poor
51,Self-employed,46401,College,10, Married, Prof-specialty, Wife, White, Female,0,0,40, United-States,rich
36, Private,37778,College,10, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,poor
29, Private,191722,College,10, Married, Protective-serv, Husband, White, Male,7688,0,54, United-States,rich
64,Self-employed,103643,College,9, Married, Sales, Husband, White, Male,0,0,15, United-States,rich
24, Private,143766,College,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,55, United-States,poor
21,Government,204425,College,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, United-States,poor
28, Private,156257,College,10, Married, Craft-repair, Husband, White, Male,0,0,60, United-States,rich
41,Self-employed,112262,College,9, Married, Craft-repair, Husband, White, Male,0,0,50, United-States,poor
17, Private,28031,School,5, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States,poor
58, Private,320102,University,16, Married, Prof-specialty, Husband, White, Male,0,0,50, United-States,rich
50,Self-employed,334273,University,13, Married, Sales, Husband, White, Male,0,0,8, United-States,poor
30, Private,356015,School,7, Married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico,poor
47, Private,278900,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
24, Private,142528,College,10, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,poor
50,Government,343014,College,10, Married, Exec-managerial, Husband, Black, Male,0,0,40, United-States,poor
29, Private,201017,University,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, Scotland,poor
31,Self-employed,81030,University,16, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,rich
40,Self-employed,34007,College,9, Married, Farming-fishing, Husband, White, Male,0,0,70, United-States,rich
31, Private,29662,College,10, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States,poor
53, Private,347446,School,5, Married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,poor
33, Private,90668,College,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,poor
43, Private,190403,University,13, Married, Other-service, Husband, White, Male,0,0,40, United-States,poor
56, Private,109015,College,10, Married, Exec-managerial, Wife, White, Female,7688,0,50, United-States,rich
38, Private,234807,University,13, Married, Exec-managerial, Wife, White, Female,0,0,50, United-States,rich
